"T";"T"; 1173360; 1; 1173360; 1173360; 7169; 0; S; 1; 1
"T";"1814"; 27247; 1; 27247; 27247; 1063; 0; S; 1; 1
"T";"1860"; 26393; 1; 26393; 26393; 1112; 0; S; 1; 1
"T";"1861"; 66086; 1; 66086; 66086; 3279; 0; S; 1; 1
"T";"1862"; 41231; 1; 41231; 41231; 1065; 0; S; 1; 1
"T";"1863"; 34872; 1; 34872; 34872; 1627; 0; S; 1; 1
"T";"1864"; 27319; 1; 27319; 27319; 1969; 0; S; 1; 1
"T";"1880"; 522954; 1; 522954; 522954; 2891; 0; S; 1; 1
"T";"1881"; 84793; 1; 84793; 84793; 2878; 0; S; 1; 1
"T";"1882"; 57126; 1; 57126; 57126; 7169; 0; S; 1; 1
"T";"1883"; 134315; 1; 134315; 134315; 3156; 0; S; 1; 1
"T";"1884"; 49310; 1; 49310; 49310; 2287; 0; S; 1; 1
"T";"1885"; 101714; 1; 101714; 101714; 3196; 0; S; 1; 1
"11";"T"; 66728; 1; 66728; 66728; 1421; 0; S; 1; 1
"11";"1814"; 2114; 1; 2114; 2114; 512; 0; S; 1; 1
"11";"1860"; 1243; 1; 1243; 1243; 222; 0; S; 1; 1
"11";"1861"; 3212; 1; 3212; 3212; 790; 0; S; 1; 1
"11";"1862"; 2484; 1; 2484; 2484; 1065; 0; S; 1; 1
"11";"1863"; 1099; 1; 1099; 1099; 398; 0; S; 1; 1
"11";"1864"; 932; 1; 932; 932; 400; 0; S; 1; 1
"11";"1880"; 31864; 1; 31864; 31864; 1031; 0; S; 1; 1
"11";"1881"; 7219; 1; 7219; 7219; 747; 0; S; 1; 1
"11";"1882"; 2923; 1; 2923; 2923; 357; 0; S; 1; 1
"11";"1883"; 7358; 1; 7358; 7358; 1421; 0; S; 1; 1
"11";"1884"; 1518; 1; 1518; 1518; 236; 0; S; 1; 1
"11";"1885"; 4762; 1; 4762; 4762; 757; 0; S; 1; 1
"12";"T"; 66884; 1; 66884; 66884; 1214; 0; S; 1; 1
"12";"1814"; 1089; 1; 1089; 1089; 160; 0; S; 1; 1
"12";"1860"; 2687; 1; 2687; 2687; 1112; 0; S; 1; 1
"12";"1861"; 2843; 1; 2843; 2843; 277; 0; S; 1; 1
"12";"1862"; 1703; 1; 1703; 1703; 193; 0; S; 1; 1
"12";"1863"; 1547; 1; 1547; 1547; 281; 0; S; 1; 1
"12";"1864"; 1512; 1; 1512; 1512; 794; 0; S; 1; 1
"12";"1880"; 31472; 1; 31472; 31472; 1059; 0; S; 1; 1
"12";"1881"; 5330; 1; 5330; 5330; 707; 0; S; 1; 1
"12";"1882"; 2197; 1; 2197; 2197; 333; 0; S; 1; 1
"12";"1883"; 8739; 1; 8739; 8739; 1214; 0; S; 1; 1
"12";"1884"; 2479; 1; 2479; 2479; 334; 0; S; 1; 1
"12";"1885"; 5286; 1; 5286; 5286; 776; 0; S; 1; 1
"13";"T"; 83763; 1; 83763; 83763; 3156; 0; S; 1; 1
"13";"1814"; 1608; 1; 1608; 1608; 168; 0; S; 1; 1
"13";"1860"; 2402; 1; 2402; 2402; 468; 0; S; 1; 1
"13";"1861"; 4808; 1; 4808; 4808; 459; 0; S; 1; 1
"13";"1862"; 4203; 1; 4203; 4203; 551; 0; S; 1; 1
"13";"1863"; 2046; 1; 2046; 2046; 224; 0; S; 1; 1
"13";"1864"; 3079; 1; 3079; 3079; 1426; 0; S; 1; 1
"13";"1880"; 34600; 1; 34600; 34600; 2891; 0; S; 1; 1
"13";"1881"; 7033; 1; 7033; 7033; 1861; 0; S; 1; 1
"13";"1882"; 2758; 1; 2758; 2758; 297; 0; S; 1; 1
"13";"1883"; 11376; 1; 11376; 11376; 3156; 0; S; 1; 1
"13";"1884"; 2501; 1; 2501; 2501; 262; 0; S; 1; 1
"13";"1885"; 7349; 1; 7349; 7349; 783; 0; S; 1; 1
"14";"T"; 69504; 1; 69504; 69504; 1627; 0; S; 1; 1
"14";"1814"; 1331; 1; 1331; 1331; 213; 0; S; 1; 1
"14";"1860"; 1747; 1; 1747; 1747; 584; 0; S; 1; 1
"14";"1861"; 3562; 1; 3562; 3562; 1094; 0; S; 1; 1
"14";"1862"; 2110; 1; 2110; 2110; 417; 0; S; 1; 1
"14";"1863"; 4154; 1; 4154; 4154; 1627; 0; S; 1; 1
"14";"1864"; 981; 1; 981; 981; 442; 0; S; 1; 1
"14";"1880"; 32145; 1; 32145; 32145; 893; 0; S; 1; 1
"14";"1881"; 4345; 1; 4345; 4345; 913; 0; S; 1; 1
"14";"1882"; 2432; 1; 2432; 2432; 715; 0; S; 1; 1
"14";"1883"; 8131; 1; 8131; 8131; 854; 0; S; 1; 1
"14";"1884"; 2339; 1; 2339; 2339; 364; 0; S; 1; 1
"14";"1885"; 6227; 1; 6227; 6227; 941; 0; S; 1; 1
"15";"T"; 60664; 1; 60664; 60664; 1228; 0; S; 1; 1
"15";"1814"; 797; 1; 797; 797; 122; 0; S; 1; 1
"15";"1860"; 921; 1; 921; 921; 173; 0; S; 1; 1
"15";"1861"; 2545; 1; 2545; 2545; 589; 0; S; 1; 1
"15";"1862"; 1813; 1; 1813; 1813; 458; 0; S; 1; 1
"15";"1863"; 2032; 1; 2032; 2032; 654; 0; S; 1; 1
"15";"1864"; 398; 1; 398; 398; 84; 0; S; 1; 1
"15";"1880"; 38301; 1; 38301; 38301; 1228; 0; S; 1; 1
"15";"1881"; 2005; 1; 2005; 2005; 301; 0; S; 1; 1
"15";"1882"; 1627; 1; 1627; 1627; 229; 0; S; 1; 1
"15";"1883"; 4588; 1; 4588; 4588; 782; 0; S; 1; 1
"15";"1884"; 1132; 1; 1132; 1132; 250; 0; S; 1; 1
"15";"1885"; 4505; 1; 4505; 4505; 474; 0; S; 1; 1
"16";"T"; 62769; 1; 62769; 62769; 1649; 0; S; 1; 1
"16";"1814"; 2227; 1; 2227; 2227; 962; 0; S; 1; 1
"16";"1860"; 1399; 1; 1399; 1399; 802; 0; S; 1; 1
"16";"1861"; 4450; 1; 4450; 4450; 1649; 0; S; 1; 1
"16";"1862"; 989; 1; 989; 989; 232; 0; S; 1; 1
"16";"1863"; 722; 1; 722; 722; 166; 0; S; 1; 1
"16";"1864"; 906; 1; 906; 906; 393; 0; S; 1; 1
"16";"1880"; 32605; 1; 32605; 32605; 925; 0; S; 1; 1
"16";"1881"; 3560; 1; 3560; 3560; 450; 0; S; 1; 1
"16";"1882"; 1613; 1; 1613; 1613; 312; 0; S; 1; 1
"16";"1883"; 8235; 1; 8235; 8235; 1422; 0; S; 1; 1
"16";"1884"; 2361; 1; 2361; 2361; 527; 0; S; 1; 1
"16";"1885"; 3702; 1; 3702; 3702; 777; 0; S; 1; 1
"17";"T"; 75859; 1; 75859; 75859; 3196; 0; S; 1; 1
"17";"1814"; 1881; 1; 1881; 1881; 626; 0; S; 1; 1
"17";"1860"; 1367; 1; 1367; 1367; 321; 0; S; 1; 1
"17";"1861"; 2987; 1; 2987; 2987; 322; 0; S; 1; 1
"17";"1862"; 3832; 1; 3832; 3832; 506; 0; S; 1; 1
"17";"1863"; 1136; 1; 1136; 1136; 132; 0; S; 1; 1
"17";"1864"; 3110; 1; 3110; 3110; 1969; 0; S; 1; 1
"17";"1880"; 36141; 1; 36141; 36141; 1604; 0; S; 1; 1
"17";"1881"; 4841; 1; 4841; 4841; 368; 0; S; 1; 1
"17";"1882"; 2681; 1; 2681; 2681; 342; 0; S; 1; 1
"17";"1883"; 6677; 1; 6677; 6677; 687; 0; S; 1; 1
"17";"1884"; 2281; 1; 2281; 2281; 307; 0; S; 1; 1
"17";"1885"; 8925; 1; 8925; 8925; 3196; 0; S; 1; 1
"18";"T"; 75490; 1; 75490; 75490; 1714; 0; S; 1; 1
"18";"1814"; 1649; 1; 1649; 1649; 749; 0; S; 1; 1
"18";"1860"; 2119; 1; 2119; 2119; 454; 0; S; 1; 1
"18";"1861"; 3400; 1; 3400; 3400; 342; 0; S; 1; 1
"18";"1862"; 2464; 1; 2464; 2464; 262; 0; S; 1; 1
"18";"1863"; 3108; 1; 3108; 3108; 887; 0; S; 1; 1
"18";"1864"; 963; 1; 963; 963; 186; 0; S; 1; 1
"18";"1880"; 32128; 1; 32128; 32128; 881; 0; S; 1; 1
"18";"1881"; 5401; 1; 5401; 5401; 361; 0; S; 1; 1
"18";"1882"; 3134; 1; 3134; 3134; 458; 0; S; 1; 1
"18";"1883"; 9680; 1; 9680; 9680; 821; 0; S; 1; 1
"18";"1884"; 5502; 1; 5502; 5502; 1714; 0; S; 1; 1
"18";"1885"; 5942; 1; 5942; 5942; 419; 0; S; 1; 1
"19";"T"; 73843; 1; 73843; 73843; 3279; 0; S; 1; 1
"19";"1814"; 1705; 1; 1705; 1705; 584; 0; S; 1; 1
"19";"1860"; 1854; 1; 1854; 1854; 327; 0; S; 1; 1
"19";"1861"; 7347; 1; 7347; 7347; 3279; 0; S; 1; 1
"19";"1862"; 2436; 1; 2436; 2436; 443; 0; S; 1; 1
"19";"1863"; 1253; 1; 1253; 1253; 284; 0; S; 1; 1
"19";"1864"; 1715; 1; 1715; 1715; 279; 0; S; 1; 1
"19";"1880"; 31787; 1; 31787; 31787; 1339; 0; S; 1; 1
"19";"1881"; 4731; 1; 4731; 4731; 336; 0; S; 1; 1
"19";"1882"; 3348; 1; 3348; 3348; 995; 0; S; 1; 1
"19";"1883"; 8863; 1; 8863; 8863; 834; 0; S; 1; 1
"19";"1884"; 2482; 1; 2482; 2482; 379; 0; S; 1; 1
"19";"1885"; 6322; 1; 6322; 6322; 511; 0; S; 1; 1
"20";"T"; 75241; 1; 75241; 75241; 2287; 0; S; 1; 1
"20";"1814"; 2307; 1; 2307; 2307; 1063; 0; S; 1; 1
"20";"1860"; 1505; 1; 1505; 1505; 264; 0; S; 1; 1
"20";"1861"; 3940; 1; 3940; 3940; 861; 0; S; 1; 1
"20";"1862"; 1540; 1; 1540; 1540; 154; 0; S; 1; 1
"20";"1863"; 2062; 1; 2062; 2062; 610; 0; S; 1; 1
"20";"1864"; 960; 1; 960; 960; 146; 0; S; 1; 1
"20";"1880"; 30408; 1; 30408; 30408; 1000; 0; S; 1; 1
"20";"1881"; 7296; 1; 7296; 7296; 1506; 0; S; 1; 1
"20";"1882"; 3261; 1; 3261; 3261; 458; 0; S; 1; 1
"20";"1883"; 8491; 1; 8491; 8491; 830; 0; S; 1; 1
"20";"1884"; 6216; 1; 6216; 6216; 2287; 0; S; 1; 1
"20";"1885"; 7255; 1; 7255; 7255; 694; 0; S; 1; 1
"21";"T"; 84161; 1; 84161; 84161; 2144; 0; S; 1; 1
"21";"1814"; 1871; 1; 1871; 1871; 290; 0; S; 1; 1
"21";"1860"; 1671; 1; 1671; 1671; 299; 0; S; 1; 1
"21";"1861"; 5109; 1; 5109; 5109; 380; 0; S; 1; 1
"21";"1862"; 2046; 1; 2046; 2046; 243; 0; S; 1; 1
"21";"1863"; 2679; 1; 2679; 2679; 681; 0; S; 1; 1
"21";"1864"; 1949; 1; 1949; 1949; 503; 0; S; 1; 1
"21";"1880"; 35821; 1; 35821; 35821; 1018; 0; S; 1; 1
"21";"1881"; 6570; 1; 6570; 6570; 722; 0; S; 1; 1
"21";"1882"; 6354; 1; 6354; 6354; 2144; 0; S; 1; 1
"21";"1883"; 7808; 1; 7808; 7808; 681; 0; S; 1; 1
"21";"1884"; 4233; 1; 4233; 4233; 597; 0; S; 1; 1
"21";"1885"; 8050; 1; 8050; 8050; 1674; 0; S; 1; 1
"22";"T"; 90660; 1; 90660; 90660; 2629; 0; S; 1; 1
"22";"1814"; 2516; 1; 2516; 2516; 362; 0; S; 1; 1
"22";"1860"; 1121; 1; 1121; 1121; 243; 0; S; 1; 1
"22";"1861"; 5157; 1; 5157; 5157; 620; 0; S; 1; 1
"22";"1862"; 3414; 1; 3414; 3414; 348; 0; S; 1; 1
"22";"1863"; 1382; 1; 1382; 1382; 190; 0; S; 1; 1
"22";"1864"; 2393; 1; 2393; 2393; 1009; 0; S; 1; 1
"22";"1880"; 41498; 1; 41498; 41498; 2629; 0; S; 1; 1
"22";"1881"; 5713; 1; 5713; 5713; 530; 0; S; 1; 1
"22";"1882"; 5351; 1; 5351; 5351; 688; 0; S; 1; 1
"22";"1883"; 10275; 1; 10275; 10275; 484; 0; S; 1; 1
"22";"1884"; 3842; 1; 3842; 3842; 464; 0; S; 1; 1
"22";"1885"; 7998; 1; 7998; 7998; 430; 0; S; 1; 1
"23";"T"; 65608; 1; 65608; 65608; 1028; 0; S; 1; 1
"23";"1814"; 1465; 1; 1465; 1465; 260; 0; S; 1; 1
"23";"1860"; 1299; 1; 1299; 1299; 319; 0; S; 1; 1
"23";"1861"; 4241; 1; 4241; 4241; 863; 0; S; 1; 1
"23";"1862"; 2451; 1; 2451; 2451; 330; 0; S; 1; 1
"23";"1863"; 3300; 1; 3300; 3300; 945; 0; S; 1; 1
"23";"1864"; 2786; 1; 2786; 2786; 1028; 0; S; 1; 1
"23";"1880"; 26683; 1; 26683; 26683; 800; 0; S; 1; 1
"23";"1881"; 3478; 1; 3478; 3478; 510; 0; S; 1; 1
"23";"1882"; 1920; 1; 1920; 1920; 223; 0; S; 1; 1
"23";"1883"; 9938; 1; 9938; 9938; 705; 0; S; 1; 1
"23";"1884"; 2344; 1; 2344; 2344; 471; 0; S; 1; 1
"23";"1885"; 5703; 1; 5703; 5703; 477; 0; S; 1; 1
"24";"T"; 57020; 1; 57020; 57020; 7169; 0; S; 1; 1
"24";"1814"; 1794; 1; 1794; 1794; 689; 0; S; 1; 1
"24";"1860"; 800; 1; 800; 800; 156; 0; S; 1; 1
"24";"1861"; 2420; 1; 2420; 2420; 406; 0; S; 1; 1
"24";"1862"; 2125; 1; 2125; 2125; 471; 0; S; 1; 1
"24";"1863"; 1987; 1; 1987; 1987; 617; 0; S; 1; 1
"24";"1864"; 1641; 1; 1641; 1641; 779; 0; S; 1; 1
"24";"1880"; 20456; 1; 20456; 20456; 1705; 0; S; 1; 1
"24";"1881"; 3585; 1; 3585; 3585; 1092; 0; S; 1; 1
"24";"1882"; 9562; 1; 9562; 9562; 7169; 0; S; 1; 1
"24";"1883"; 5855; 1; 5855; 5855; 478; 0; S; 1; 1
"24";"1884"; 1616; 1; 1616; 1616; 464; 0; S; 1; 1
"24";"1885"; 5179; 1; 5179; 5179; 845; 0; S; 1; 1
"25";"T"; 46550; 1; 46550; 46550; 1275; 0; S; 1; 1
"25";"1814"; 635; 1; 635; 635; 165; 0; S; 1; 1
"25";"1860"; 1234; 1; 1234; 1234; 238; 0; S; 1; 1
"25";"1861"; 1987; 1; 1987; 1987; 358; 0; S; 1; 1
"25";"1862"; 2002; 1; 2002; 2002; 289; 0; S; 1; 1
"25";"1863"; 1904; 1; 1904; 1904; 461; 0; S; 1; 1
"25";"1864"; 1126; 1; 1126; 1126; 292; 0; S; 1; 1
"25";"1880"; 18732; 1; 18732; 18732; 1275; 0; S; 1; 1
"25";"1881"; 3087; 1; 3087; 3087; 519; 0; S; 1; 1
"25";"1882"; 1819; 1; 1819; 1819; 713; 0; S; 1; 1
"25";"1883"; 5114; 1; 5114; 5114; 416; 0; S; 1; 1
"25";"1884"; 4065; 1; 4065; 4065; 747; 0; S; 1; 1
"25";"1885"; 4845; 1; 4845; 4845; 936; 0; S; 1; 1
"26";"T"; 40160; 1; 40160; 40160; 1022; 0; S; 1; 1
"26";"1814"; 949; 1; 949; 949; 287; 0; S; 1; 1
"26";"1860"; 1313; 1; 1313; 1313; 302; 0; S; 1; 1
"26";"1861"; 3393; 1; 3393; 3393; 1022; 0; S; 1; 1
"26";"1862"; 2755; 1; 2755; 2755; 756; 0; S; 1; 1
"26";"1863"; 1409; 1; 1409; 1409; 175; 0; S; 1; 1
"26";"1864"; 862; 1; 862; 862; 220; 0; S; 1; 1
"26";"1880"; 16818; 1; 16818; 16818; 795; 0; S; 1; 1
"26";"1881"; 2624; 1; 2624; 2624; 613; 0; S; 1; 1
"26";"1882"; 1309; 1; 1309; 1309; 285; 0; S; 1; 1
"26";"1883"; 4699; 1; 4699; 4699; 495; 0; S; 1; 1
"26";"1884"; 1181; 1; 1181; 1181; 227; 0; S; 1; 1
"26";"1885"; 2848; 1; 2848; 2848; 297; 0; S; 1; 1
"27";"T"; 32862; 1; 32862; 32862; 987; 0; S; 1; 1
"27";"1814"; 626; 1; 626; 626; 369; 0; S; 1; 1
"27";"1860"; 513; 1; 513; 513; 106; 0; S; 1; 1
"27";"1861"; 2307; 1; 2307; 2307; 446; 0; S; 1; 1
"27";"1862"; 1371; 1; 1371; 1371; 489; 0; S; 1; 1
"27";"1863"; 1426; 1; 1426; 1426; 287; 0; S; 1; 1
"27";"1864"; 1187; 1; 1187; 1187; 261; 0; S; 1; 1
"27";"1880"; 12233; 1; 12233; 12233; 624; 0; S; 1; 1
"27";"1881"; 2643; 1; 2643; 2643; 987; 0; S; 1; 1
"27";"1882"; 2304; 1; 2304; 2304; 571; 0; S; 1; 1
"27";"1883"; 3722; 1; 3722; 3722; 536; 0; S; 1; 1
"27";"1884"; 966; 1; 966; 966; 239; 0; S; 1; 1
"27";"1885"; 3564; 1; 3564; 3564; 450; 0; S; 1; 1
"28";"T"; 17591; 1; 17591; 17591; 2878; 0; S; 1; 1
"28";"1814"; 343; 1; 343; 343; 106; 0; S; 1; 1
"28";"1860"; 641; 1; 641; 641; 547; 0; U; 56.4; 56.4
"28";"1861"; 503; 1; 503; 503; 193; 0; S; 1; 1
"28";"1862"; 289; 1; 289; 289; 141; 0; M; 1; 1
"28";"1863"; 250; 1; 250; 250; 76; 0; S; 1; 1
"28";"1864"; 412; 1; 412; 412; 153; 0; S; 1; 1
"28";"1880"; 7249; 1; 7249; 7249; 491; 0; S; 1; 1
"28";"1881"; 4191; 1; 4191; 4191; 2878; 0; U; 146.6; 146.6
"28";"1882"; 371; 1; 371; 371; 120; 0; S; 1; 1
"28";"1883"; 1655; 1; 1655; 1655; 197; 0; S; 1; 1
"28";"1884"; 838; 1; 838; 838; 208; 0; M; 1; 1
"28";"1885"; 849; 1; 849; 849; 155; 0; S; 1; 1
"29";"T"; 7378; 1; 7378; 7378; 508; 0; S; 1; 1
"29";"1814"; 222; 1; 222; 222; 218; 0; U; 43.6; 43.6
"29";"1860"; 258; 1; 258; 258; 97; 0; M; 1; 1
"29";"1861"; 647; 1; 647; 647; 234; 0; S; 1; 1
"29";"1862"; 648; 1; 648; 648; 428; 0; U; 62.6; 62.6
"29";"1863"; 57; 1; 57; 57; 34; 0; M; 1; 1
"29";"1864"; 72; 1; 72; 72; 47; 0; U; 9.40000000000001; 9.40000000000001
"29";"1880"; 3290; 1; 3290; 3290; 508; 0; S; 1; 1
"29";"1881"; 206; 1; 206; 206; 78; 0; M; 1; 1
"29";"1882"; 123; 1; 123; 123; 53; 0; S; 1; 1
"29";"1883"; 964; 1; 964; 964; 408; 0; M; 1; 1
"29";"1884"; 186; 1; 186; 186; 145; 0; U; 11; 11
"29";"1885"; 705; 1; 705; 705; 468; 0; S; 1; 1
"30";"T"; 20303; 1; 20303; 20303; 652; 0; S; 1; 1
"30";"1814"; 88; 1; 88; 88; 73; 0; U; 9.59999999999999; 9.59999999999999
"30";"1860"; 299; 1; 299; 299; 110; 0; S; 1; 1
"30";"1861"; 1228; 1; 1228; 1228; 304; 0; S; 1; 1
"30";"1862"; 544; 1; 544; 544; 202; 0; S; 1; 1
"30";"1863"; 1232; 1; 1232; 1232; 302; 0; S; 1; 1
"30";"1864"; 335; 1; 335; 335; 102; 0; M; 1; 1
"30";"1880"; 8622; 1; 8622; 8622; 599; 0; S; 1; 1
"30";"1881"; 935; 1; 935; 935; 344; 0; S; 1; 1
"30";"1882"; 2039; 1; 2039; 2039; 480; 0; S; 1; 1
"30";"1883"; 2117; 1; 2117; 2117; 264; 0; S; 1; 1
"30";"1884"; 1166; 1; 1166; 1166; 652; 0; S; 1; 1
"30";"1885"; 1698; 1; 1698; 1698; 404; 0; S; 1; 1
"31";"T"; 322; 1; 322; 322; 72; 0; S; 1; 1
"31";"1814"; 30; 1; 30; 30; 30; 0; U; 6; 6
"31";"1860"; 0; 0; 0; 0; 0; 0; E; 0; 1
"31";"1861"; 0; 0; 0; 0; 0; 0; E; 0; 1
"31";"1862"; 12; 1; 12; 12; 12; 0; U; 2.4; 2.4
"31";"1863"; 87; 1; 87; 87; 72; 0; U; 8.40000000000001; 8.40000000000001
"31";"1864"; 0; 0; 0; 0; 0; 0; E; 0; 1
"31";"1880"; 101; 1; 101; 101; 31; 0; S; 1; 1
"31";"1881"; 0; 0; 0; 0; 0; 0; E; 0; 1
"31";"1882"; 0; 0; 0; 0; 0; 0; E; 0; 1
"31";"1883"; 30; 1; 30; 30; 30; 0; U; 6; 6
"31";"1884"; 62; 1; 62; 62; 62; 0; U; 12.4; 12.4
"31";"1885"; 0; 0; 0; 0; 0; 0; E; 0; 1
